2024-12-21 14:08:11,410 INFO  Logger.cs: 70 - 
2024-12-21 14:27:42,162 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AR03M1V01038 - Sustainer-1
2024-12-21 14:27:42,162 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AR03V01AS027 - Interstage-1
2024-12-21 14:27:42,163 INFO  ExportHelperExtension.cs: 1136 - Found 97 in AR03V01AS027 - Interstage-1
2024-12-21 14:27:42,163 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AR03V01AS027 - Interstage-1
2024-12-21 14:27:42,164 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PP03V01AS019 - Booster-1
2024-12-21 14:27:42,164 INFO  ExportHelperExtension.cs: 1136 - Found 94 in PP03V01AS019 - Booster-1
2024-12-21 14:27:42,165 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PP03V01AS019 - Booster-1
2024-12-21 14:27:42,165 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AR03V01AS040 - OT MK III - 75k ft Alt 2
2024-12-21 14:27:42,165 INFO  ExportHelperExtension.cs: 1136 - Found 30 in AR03V01AS040 - OT MK III - 75k ft Alt 2
2024-12-21 14:27:42,166 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AR03V01AS040 - OT MK III - 75k ft Alt 2
2024-12-21 14:27:42,166 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-12-21 14:27:42,166 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-12-21 14:27:42,166 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AR03M1V01038 - Sustainer-1
2024-12-21 14:27:42,167 INFO  ExportHelperExtension.cs: 1136 - Found 95 in AR03M1V01038 - Sustainer-1
2024-12-21 14:27:42,167 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AR03M1V01038 - Sustainer-1
2024-12-21 14:27:42,168 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AR03V01AS027 - Interstage-1
2024-12-21 14:27:42,168 INFO  ExportHelperExtension.cs: 1136 - Found 97 in AR03V01AS027 - Interstage-1
2024-12-21 14:27:42,168 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AR03V01AS027 - Interstage-1
2024-12-21 14:27:42,169 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PP03V01AS019 - Booster-1
2024-12-21 14:27:42,169 INFO  ExportHelperExtension.cs: 1136 - Found 94 in PP03V01AS019 - Booster-1
2024-12-21 14:27:42,169 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PP03V01AS019 - Booster-1
2024-12-21 14:27:42,345 INFO  SwAddin.cs: 339 - Loading config tree
2024-12-21 14:27:42,346 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-12-21 14:27:42,351 INFO  SwAddin.cs: 344 - Showing property manager
2024-12-21 14:27:55,828 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-21 14:27:59,073 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-21 14:28:35,881 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-21 14:28:51,586 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-21 14:29:14,345 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-21 14:29:20,344 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-12-21 14:29:20,536 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-12-21 14:36:04,802 INFO  SwAddin.cs: 294 - Assembly export called for file AR03V01AS040 - OT MK III - 75k ft Alt 2
2024-12-21 14:36:04,803 INFO  SwAddin.cs: 299 - Save is required
2024-12-21 14:36:04,803 INFO  SwAddin.cs: 313 - Saving assembly
2024-12-21 14:36:06,059 INFO  SwAddin.cs: 316 - Opening property manager
2024-12-21 14:36:06,060 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AR03V01AS040 - OT MK III - 75k ft Alt 2
2024-12-21 14:36:06,060 INFO  ExportHelperExtension.cs: 1136 - Found 38 in AR03V01AS040 - OT MK III - 75k ft Alt 2
2024-12-21 14:36:06,061 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in AR03V01AS040 - OT MK III - 75k ft Alt 2
2024-12-21 14:36:06,061 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-12-21 14:36:06,061 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-12-21 14:36:06,061 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AR03M1V01038 - Sustainer-1
2024-12-21 14:36:06,062 INFO  ExportHelperExtension.cs: 1136 - Found 95 in AR03M1V01038 - Sustainer-1
2024-12-21 14:36:06,062 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AR03M1V01038 - Sustainer-1
2024-12-21 14:36:06,063 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AR03V01AS027 - Interstage-1
2024-12-21 14:36:06,063 INFO  ExportHelperExtension.cs: 1136 - Found 97 in AR03V01AS027 - Interstage-1
2024-12-21 14:36:06,066 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AR03V01AS027 - Interstage-1
2024-12-21 14:36:06,067 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PP03V01AS019 - Booster-1
2024-12-21 14:36:06,142 INFO  ExportHelperExtension.cs: 1136 - Found 94 in PP03V01AS019 - Booster-1
2024-12-21 14:36:06,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PP03V01AS019 - Booster-1
2024-12-21 14:36:06,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AR03V01AS040 - OT MK III - 75k ft Alt 2
2024-12-21 14:36:06,144 INFO  ExportHelperExtension.cs: 1136 - Found 38 in AR03V01AS040 - OT MK III - 75k ft Alt 2
2024-12-21 14:36:06,144 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in AR03V01AS040 - OT MK III - 75k ft Alt 2
2024-12-21 14:36:06,145 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-12-21 14:36:06,145 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-12-21 14:36:06,145 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AR03M1V01038 - Sustainer-1
2024-12-21 14:36:06,146 INFO  ExportHelperExtension.cs: 1136 - Found 95 in AR03M1V01038 - Sustainer-1
2024-12-21 14:36:06,146 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AR03M1V01038 - Sustainer-1
2024-12-21 14:36:06,147 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AR03V01AS027 - Interstage-1
2024-12-21 14:36:06,147 INFO  ExportHelperExtension.cs: 1136 - Found 97 in AR03V01AS027 - Interstage-1
2024-12-21 14:36:06,148 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AR03V01AS027 - Interstage-1
2024-12-21 14:36:06,148 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PP03V01AS019 - Booster-1
2024-12-21 14:36:06,148 INFO  ExportHelperExtension.cs: 1136 - Found 94 in PP03V01AS019 - Booster-1
2024-12-21 14:36:06,149 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PP03V01AS019 - Booster-1
2024-12-21 14:36:06,793 INFO  SwAddin.cs: 339 - Loading config tree
2024-12-21 14:36:06,795 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
